uri,type,label,comment
http://publications.europa.eu/ontology/cdm#resource_legal_basis_for_procedure_without_code_interinstitutional,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource is basis for a procedure without interinstitutional code,"The legal resource serves as basis for a procedure (typically, but not necessarily a treaty article). Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#summary_legislation_eu_version,http://www.w3.org/2002/07/owl#DatatypeProperty,Version of summary of legislation,"What is the version of this summary?
""v1"", ""v2"", ""v3"" 
"
http://publications.europa.eu/ontology/cdm#implementation_plan_needed,http://www.w3.org/2002/07/owl#DatatypeProperty,implementation_plan_needed,None
http://publications.europa.eu/ontology/cdm#resource_legal_eli,http://www.w3.org/2002/07/owl#DatatypeProperty,European legislation identifier (ELI),ELI. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#resource_legal_failure_stated_by_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource failure stated by case law,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#expression_version,http://www.w3.org/2002/07/owl#DatatypeProperty,Expression version,Freeform information on the version of this expression
http://publications.europa.eu/ontology/cdm#container_case-law_fascicule,http://www.w3.org/2002/07/owl#DatatypeProperty,Fascicule,
http://publications.europa.eu/ontology/cdm#original_translation_uses,http://www.w3.org/2002/07/owl#ObjectProperty,original_translation_uses,None
http://publications.europa.eu/ontology/cdm#communication_case_new_requests_review_of_decision_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Communication requesting the review of a order or judgement,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#event_case_framework_procedural_sequential-number_nature,http://www.w3.org/2002/07/owl#DatatypeProperty,Sequential number related to the nature in the identifier of the procedural framework,The sequential number related to the nature in the identifier of the procedural framework of the case event
http://publications.europa.eu/ontology/cdm#event_internal_eu_survey_identifier,http://www.w3.org/2002/07/owl#DatatypeProperty,Eu survey identifier,Indicates the eu_survey_identifier 
http://publications.europa.eu/ontology/cdm#publication_general,http://www.w3.org/2002/07/owl#Class,General publication,"Any type of general publications, generally characterized currently by an ID_PUB.

Cf. also the page [CMR Marc21 Mapping], now superseded by marc21_usage_and_frbr_mapping_harmonization_1.2.xls (cf. attachments).

The following manifestation identifiers for general publications need to be covered in the CCR (including mappings):

|| Type in Marc 21 || Field in Marc 21 || Subfield / position in Marc 21 || Number of occrrences || Entity || FRBR mapping || Comment || Property || DC elements || Class / AttributeoF || Example || Systems || Use || Remarks ||

| Varfield | 20 | a | 1229 | manifestation | Manifestation identifier | IsIdOf - ISBN | identifier | references | identifier | 92-825-4954-2, 978-92-78-40510-6 | OJ, PUB, CORDIS | search | ISBN |

| Varfield | 20 | z | 59 | manifestation | Manifestation identifier | IsIdOf - ISBN | identifier | references | identifier | 92-825-4954-X, 978-92-78-40510-7 | OJ, PUB, CORDIS | search | cancelled/invalid ISBN |

| Varfield | 22 | a | 758 | manifestation | Manifestation identifier | IsIdOf - ISSN | identifier | references | identifier | 1022-842X | OJ, PUB, CORDIS | search | ISSN |

| Varfield | 22 | y | 69 | manifestation | Manifestation identifier | IsIdOf - ISSN | identifier | references | identifier | 1022-8422 | OJ, PUB, CORDIS | search | incorrect ISSN |

| Varfield | 22 | z | 2 | manifestation | Manifestation identifier | IsIdOf - ISSN | identifier | references | identifier | 1028-8422 | OJ, PUB, CORDIS | search | cancelled ISSN |

| Varfield | 24 | a | 1223 | manifestation | Manifestation identifier | IsIdOf - DOI | identifier | references | identifier | 10.2830/41254 | OJ, PUB, CORDIS | search | DOI |

| Varfield | 24 | z | 2 | manifestation | Manifestation identifier | IsIdOf - DOI | identifier | references | identifier | 10.2831/41254 | OJ, PUB, CORDIS | search | cancelled/invalid DOI |

| Varfield | 30 | a | 40 | manifestation | Manifestation identifier | CODEN 6 char. - not used at OP | identifier | references | identifier | N/A | N/A | search | CODEN ""The CODEN is assigned by the International CODEN Section of Chemical Abstracts Service"" |

| Varfield | 30 | b | 2 | manifestation | Manifestation identifier | 6 char. - not used at OP | identifier | references | identifier | N/A | N/A | search | |

| Varfield | 86 | a | 31 | manifestation | Manifestation identifier | Government Document Classification Number ?? Should not be used | classification | subject | concept | N/A | N/A | search | index | |

| Varfield | 29 | a | 6288 | manifestation | identifier (Not mapped in table 3) | IsIdOf - NumCat | identifier | references | identifier | OA-81-08-353-EN-C | OJ, PUB, CORDIS | search | Catalogue number | | |

| Varfield | 29 | z | 17 | manifestation | identifier (Not mapped in table 3) | IsIdOf - NumCat | identifier | references | identifier | OA-81-08-353-EN-J | OJ, PUB, CORDIS | search | cancelled/invalid Catnum ? |

| Varfield | 765 | z | 20 | manifestation | Manifestation identifier | hasId - ISBN | link | references | relation | | | | |

| Varfield | 245 | a | 5866 | manifestation | Manifestation - Title | hasTitle - only for serials | title | title | title | Deutsche Bibliographie | | search | index | |

| Varfield | 765 | z | 20 | manifestation | Manifestation identifier | hasId - ISBN | link | references | relation | | | | |

| Varfield | 775 | x | 198 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 776 | x | 1 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 780 | x | 14 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 785 | x | 10 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 787 | x | 20 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 856 | u | 843 | manifestation | Manifestation identifier | isLocated | URL | URI | identifier | identifier | | | |

Altogether the following fields needs to be covered for the manifestations of general publications:

|| Type in Marc 21 || Field in Marc 21 || Subfield / position in Marc 21 || Number of occrrences || Entity || FRBR mapping || Comment || Property || DC elements || Class / AttributeoF || Example || Systems || Use || Remarks ||

| Varfield | 20 | a | 1229 | manifestation | Manifestation identifier | IsIdOf - ISBN | identifier | references | identifier | 92-825-4954-2, 978-92-78-40510-6 | OJ, PUB CORDIS | search | ISBN |

| Varfield | 20 | z | 59 | manifestation | Manifestation identifier | IsIdOf - ISBN | identifier | references | identifier | 92-825-4954-X, 978-92-78-40510-7 | OJ, PUB, CORDIS | search | cancelled/invalid ISBN |

| Varfield | 22 | a | 758 | manifestation | Manifestation identifier | IsIdOf - ISSN | identifier | references | identifier | 1022-842X | OJ, PUB, CORDIS | search | ISSN |

| Varfield | 22 | y | 69 | manifestation | Manifestation identifier | IsIdOf - ISSN | identifier | references | identifier | 1022-8422 | OJ, PUB, CORDIS | search | incorrect ISSN |

| Varfield | 22 | z | 2 | manifestation | Manifestation identifier | IsIdOf - ISSN | identifier | references | identifier | 1028-8422 | OJ, PUB, CORDIS | search | cancelled ISSN |

| Varfield | 24 | a | 1223 | manifestation | Manifestation identifier | IsIdOf - DOI | identifier | references | identifier | 10.2830/41254 | OJ, PUB, CORDIS | search | DOI |

| Varfield | 24 | z | 2 | manifestation | Manifestation identifier | IsIdOf - DOI | identifier | references | identifier | 10.2831/41254 | OJ, PUB, CORDIS | search | cancelled/invalid DOI |

| Varfield | 29 | a | 6288 | manifestation | identifier (Not mapped in table 3) | IsIdOf - NumCat | identifier | references | identifier | OA-81-08-353-EN-C | OJ, PUB, CORDIS | search | Catalogue number |

| Varfield | 29 | z | 17 | manifestation | identifier (Not mapped in table 3) | IsIdOf - NumCat | identifier | references | identifier | OA-81-08-353-EN-J | OJ, PUB, CORDIS | search | cancelled/invalid Catnum ? |

| Varfield | 30 | a | 40 | manifestation | Manifestation identifier | CODEN 6 char. - not used at OP | identifier | references | identifier | N/A | N/A | search | CODEN ""The CODEN is assigned by the International CODEN Section of Chemical Abstracts Service"" |

| Varfield | 30 | b | 2 | manifestation | Manifestation identifier | 6 char. - not used at OP | identifier | references | identifier | N/A | N/A | search | |

| Varfield | 86 | a | 31 | manifestation | Manifestation identifier | Government Document Classification Number ?? Should not be used | classification | subject | concept | N/A | N/A | search, index |

| Varfield | 210 | a | 26 | manifestation | Title of manifestation | hasTitle - abbreviated title - only for serials | title | title | title | Plant prot. bull. (used for Plant protection bulletin) | | search, index |

| Varfield | 222 | a | 40 | manifestation | Title of manifestation | hasTitle - only for serials | title | title | title | Der Öffentliche Dienst | | search, index | |

| Varfield | 245 | a | 5866 | manifestation | Manifestation - Title | hasTitle - only for serials | title | title | title | Deutsche Bibliographie | | search, index | |

| Varfield | 245 | b | 943 | manifestation | Remainder of title of manifestation (Not mapped in table 3) | | subtitle | title | title | Amtsblatt der Deutschen Bibliothek | | search, index | |

| Varfield | 245 | h | 589 | manifestation | Manifestation - Form of carrier | hasFormat - medium - always indicated between \[opoce: \] | format | format | format_medium | ""ER"" used for (electronic resource) | | identify | |

| Varfield | 245 | n | 471 | manifestation | Manifestation - Title | IsPartOf | number_title | title | title | Reihe B | | search, index | |

| Varfield | 245 | p | 134 | manifestation | Manifestation - Title | IsPartOf | part_title | title | title | Wöchentliches Verzeichnis | | search, index | |

| Varfield | 246 | a | 4591 | manifestation | Manifestation - Title | IsVaryingTitle | varying_title | title | title | ""Four corners power review"" when in 245 field ""4 corners power review"" | | search, index | |

| Varfield | 246 | b | 128 | manifestation | Remainder of title of manifestation (Not mapped in table 3) | IsVaryingTitle | subtitle | title | title | | | search | |

| Varfield | 246 | h | 94 | manifestation | Manifestation - Form of carrier | hasFormat | format | format | format_medium | ""ER"" used for (electronic resource) | | | |

| Varfield | 246 | n | 31 | manifestation | Manifestation - Title | IsPartOf | number_title | title | title | Vol. 1 & 2 rev. | | search, index | |

| Varfield | 250 | a | 82 | manifestation | Manifestation - Edition/issue designation | IsPartOf | number_title | title | title | 2nd rev. edition | | identify | |

| Varfield | 250 | b | 85 | manifestation / person | Manifestation - Edition/issue designation | isRealizedBy | note | description | description | revised by J.G. Le Mesurier, Repr. with corrections | | identify | |

| Varfield | 300 | 3 | 129 | manifestation | Manifestation designation - Material specified | hasFormat | product | type | product | | | ISBD presentation |

| Varfield | 300 | a | 6956 | manifestation | Manifestation - Extent of carrier | isAttributeOf | physical description | format | format_extent | xv, 149 p., 15 slides, 1 map | | identify | |

| Varfield | 300 | b | 1047 | manifestation | Manifestation - Various | isAttributeOf | physical description | format | format_extent | ill. | col. | | identify |

| Varfield | 300 | c | 2710 | manifestation | Manifestation - Dimensions of carrier | isAttributeOf | physical description | format | format_extent | ""A4"" used for 21 x 29,7 cm | CORDIS, PUB | identify | |

| Varfield | 300 | d | 579 | manifestation | Finition (Not mapped in table 3) | isAttributeOf | physical description | format | format_extent | ""BR"" used for softcover | | identify | |

| Varfield | 300 | e | 19 | manifestation | Accompanying material (Not mapped in table 3) | | product | type | product | 1 atlas, 1 manual | | |

| Varfield | 300 | f | 1 | manifestation | Manifestation - Type of component unit | checK if not an error | product | type | product | 1 box | | |

| Varfield | 362 | a | 53 | manifestation | Manifestation - Numbering | isAttributeOf | numbering | coverage | format_extent | Vol. 1 (Mar. 1980)- , Ceased with 2 (1964) | | identify | |

| Varfield | 440 | a | 539 | manifestation | Manifestation - Series statement / Whole/part | hasTitle | series_title | title | title | Journal of polymer science | | search, index | |

| Varfield | 440 | p | 1 | manifestation | Manifestation - Series statement / Whole/part | IsPartOf | part_title | title | title | Polymer symposia | | search, index | |

| Varfield | 440 | v | 468 | manifestation | Manifestation - Series statement / Whole/part | IsPartOf | number_title | title | title | no. 39 | | | |

| Varfield | 440 | x | 3229 | manifestation | Manifestation - Series statement / Whole/part | isIdOf - ISSN | link | references | relation | 0080-3863 | PUB | | |

| Varfield | 500 | 3 | 42 | manifestation | Materials specified (Manifestation designation) | hasFormat | document | references | relation | | | | |

| Varfield | 500 | a | 91 | manifestation | General note (Not mapped in table 3) | | note | description | description | | | identify | |

| Varfield | 506 | a | 1 | manifestation | Manifest./Item-- Access restrictions | | note | description | description | | | search | |

| Varfield | 538 | a | 1 | manifestation | Manifestation - System requirements | | note | description | description | | | identify | |

| Varfield | 540 | 3 | 434 | manifestation | Materials specified (Manifestation - Manifestation designation) | hasFormat | document | references | relation | | | | |

| Varfield | 540 | a | 1833 | manifestation | Manifest./Item-- Access restrictions | | copyright | rights | rights | | | management | |

| Varfield | 540 | b | 1464 | manifestation | Manifest./Item-- Access restrictions | | author_corporate | creator | agent | | | search, index | |

| Varfield | 540 | c | 1 | manifestation | Manifest./Item-- Access restrictions | | N/A | N/A | N/A | | | | |

| Varfield | 765 | z | 20 | manifestation | Manifestation identifier | hasId - ISBN | link | references | relation | | | | |

| Varfield | 772 | t | 11 | manifestation | Supplement Parent Entry (Title of manifestation) | IsSupplementOf - See also varfield ""770"" that provides the inverse ""Has supplement"" - IsSupplementOf | title | title | title | ""research*eu results supplement"" is the supplement to ""research*eu magazine"" - and vice-versa: ""research*eu magazine"" has a supplement ""research*eu magazine"" | | |

| Varfield | 773 | q | 938 | Manifestation | Enumeration and first page (Title of manifestation) | isAttributeOf | numbering | coverage | format_extent | No. 63, April 2010, pp. 8-19 | | identify | |

| Varfield | 773 | t | 1027 | Manifestation | Title of manifestation | BelongsTo | title | title | title | ""Copenhage, a missed chance?"" in ""research *eu magazine"", No. 63, April 2010, pp. 8-19, cf. ftp://ftp.cordis.europa.eu/pub/news/research-eu/docs/researcheu-supplement26_en.pdf | | search, index | |

| Varfield | 775 | e | 591 | manifestation | Language code (Not mapped in table 3) | hasVersion | | | | | | |

| Varfield | 775 | t | 591 | manifestation | Title of manifestation | hasVaryingTitle - Other edition entry - link to other manifestations | title | title | title | | | search, index | |

| Varfield | 775 | x | 198 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 776 | h | 2 | manifestation | Physical description (Manifestation --(Various) (sic!)) | hasFormat | format | format | format_medium | | | |

| Varfield | 776 | t | 3 | manifestation | Title of manifestation - see varfield 245 | Available in other form: (for non-serials) or Issued in other form: (for serials). | | | | | | |

| Varfield | 776 | x | 1 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 777 | h | 533 | manifestation | Physical description (Manifestation --(Various) (sic!)) | hasFormat | format | format | format_medium | | | |

| Varfield | 777 | t | 533 | manifestation | Issued With Entry (Title of manifestation) | hasRelationTo | title | title | title | | | |

| Varfield | 780 | t | 14 | manifestation | Preceding entry (Title of manifestation) | hasVaryingTitle - only for serials | | | | | | |

| Varfield | 780 | x | 14 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 785 | t | 10 | manifestation | Succeeding entry (Title of manifestation) | HasVaryingTitle - only for serials | | | | | | |

| Varfield | 785 | x | 10 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 787 | t | 20 | manifestation | Title of manifestation | hasRelationTo | title | title | title | Reports of cases before the Court of Justice and the Court of First Instance has a related entry European Court reports. Reports of European Community staff cases | | |

| Varfield | 787 | x | 20 | manifestation | Manifestation identifier | hasId - ISSN | link | references | relation | | PUB | |

| Varfield | 856 | n | 11 | manifestation | Name of location of host (Manifestation - Source for acquisition) | IsLocated | source | references | relation | | | identify |

| Varfield | 856 | q | 630 | manifestation | Format (Manifestation - File characteristics) | hasFormat | format | format | format_extent | 850 Kb | | |

| Varfield | 856 | s | 173 | manifestation | File size (Not mapped in table 3) | hasFormat | physical description | format | format_extent | | | |

| Varfield | 856 | u | 843 | manifestation | Manifestation identifier | isLocated | URL | URI | identifier | identifier | | | |

| Varfield | 880 | a | 5 | manifestation | Other scripts (Not mapped in table 3) | isOtherScript | | | | | | |

| Varfield | 44 | c | 231 | manifestation | Place in which this manifestation was published (always eu) | | | | | | | |

"
